I (478293) gaga.wake: [A],477470,0.927,0.073,-0.205,-0.591,0.685,11.875,-223.500,98.875
I (478304) gaga.wake: [A],477481,0.886,0.114,-0.190,-0.571,0.651,-67.344,-232.969,54.531
I (478305) gaga.wake: [LIFT] Motion→FaceUp（uz=0.73 cosB=0.72）
I (478315) gaga.wake: [A],477492,0.814,0.186,-0.169,-0.541,0.584,-123.469,-283.750,5.281
I (478326) gaga.wake: [A],477503,0.703,0.297,-0.046,-0.489,0.503,-158.812,-347.625,-33.375
I (478337) gaga.wake: [A],477514,0.808,0.192,-0.013,-0.639,0.495,-196.094,-402.375,-101.750
I (478348) gaga.wake: [A],477525,1.083,0.083,0.125,-0.817,0.700,-212.344,-418.656,-80.125
I (478359) gaga.wake: [A],477536,1.255,0.255,0.227,-0.941,0.799,-226.812,-312.281,-121.688
I (478370) gaga.wake: [A],477547,1.284,0.284,0.286,-1.001,0.751,-200.094,-192.156,-143.031
I (478381) gaga.wake: [A],477558,1.237,0.237,0.287,-0.984,0.691,-132.125,-130.844,-130.000
I (478392) gaga.wake: [A],477569,1.139,0.139,0.293,-0.908,0.624,-45.344,-96.125,-120.844
I (478403) gaga.wake: [A],477580,1.039,0.039,0.303,-0.818,0.565,26.656,-93.500,-117.781
I (478414) gaga.wake: [A],477591,1.008,0.008,0.336,-0.780,0.542,108.719,-99.062,-108.031
I (478425) gaga.wake: [A],477602,1.095,0.095,0.422,-0.816,0.595,181.125,-139.531,-127.812
I (478436) gaga.wake: [A],477613,1.054,0.054,0.451,-0.766,0.566,223.250,-194.562,-152.531
I (478447) gaga.wake: [A],477624,1.090,0.090,0.519,-0.756,0.588,224.750,-224.844,-144.438
I (478458) gaga.wake: [A],477635,1.100,0.100,0.580,-0.724,0.591,194.531,-228.281,-110.938
I (478469) gaga.wake: [A],477646,1.053,0.053,0.602,-0.659,0.559,144.281,-236.375,-65.156
I (478480) gaga.wake: [A],477657,1.008,0.008,0.631,-0.592,0.517,94.250,-239.719,-41.062
I (478491) gaga.wake: [A],477668,0.930,0.070,0.630,-0.515,0.452,29.594,-249.938,-21.500
I (478502) gaga.wake: [A],477679,0.916,0.084,0.658,-0.483,0.417,-31.125,-244.000,-14.531
I (478513) gaga.wake: [A],477690,0.908,0.092,0.676,-0.471,0.382,-75.125,-233.375,-19.562
I (478524) gaga.wake: [A],477701,0.963,0.037,0.747,-0.478,0.375,-92.688,-211.938,-56.781
I (478525) gaga.wake: [LIFT] FaceUp 丢失（magDev=0.04 uz=0.39）→ Baseline
I (478535) gaga.wake: [A],477712,0.975,0.025,0.767,-0.509,0.323,-66.094,-245.438,-79.438
I (478546) gaga.wake: [A],477723,1.032,0.032,0.838,-0.519,0.306,-24.469,-261.219,-84.406
I (478557) gaga.wake: [A],477734,1.116,0.116,0.937,-0.527,0.300,11.375,-245.906,-88.219
I (478568) gaga.wake: [A],477745,1.187,0.187,1.021,-0.537,0.279,49.719,-193.312,-91.000
I (478579) gaga.wake: [A],477756,1.228,0.228,1.078,-0.530,0.254,88.375,-130.375,-78.375
I (478590) gaga.wake: [A],477767,1.240,0.240,1.117,-0.485,0.232,116.875,-63.781,-61.750
I (478601) gaga.wake: [A],477778,1.137,0.137,1.052,-0.377,0.209,124.594,6.438,-52.312
I (478612) gaga.wake: [A],477789,1.032,0.032,0.969,-0.284,0.212,117.938,104.344,-64.750
I (478623) gaga.wake: [A],477800,0.924,0.076,0.871,-0.256,0.170,138.500,86.094,-69.969
I (478634) gaga.wake: [A],477811,0.920,0.080,0.859,-0.248,0.215,152.562,72.156,-47.781
I (478645) gaga.wake: [A],477822,0.931,0.069,0.864,-0.254,0.237,158.094,85.875,7.750
I (478656) gaga.wake: [A],477833,0.948,0.052,0.865,-0.280,0.267,155.719,88.188,64.969
I (478667) gaga.wake: [A],477844,0.897,0.103,0.813,-0.266,0.270,146.750,76.656,119.719
I (478678) gaga.wake: [A],477855,0.860,0.140,0.781,-0.237,0.273,123.375,49.406,128.219
I (478689) gaga.wake: [A],477866,0.803,0.197,0.723,-0.221,0.270,90.000,24.219,116.625
I (478700) gaga.wake: [A],477877,0.911,0.089,0.804,-0.295,0.311,50.344,7.656,96.750
I (478711) gaga.wake: [A],477888,1.013,0.013,0.860,-0.379,0.379,19.938,10.344,94.469
I (478722) gaga.wake: [A],477899,1.127,0.127,0.909,-0.492,0.449,-9.562,41.312,104.312
I (478733) gaga.wake: [A],477910,1.236,0.236,0.951,-0.600,0.514,-17.500,86.875,120.406
I (478744) gaga.wake: [A],477921,1.263,0.263,0.909,-0.683,0.551,7.281,112.000,132.219
I (478755) gaga.wake: [A],477932,1.237,0.237,0.837,-0.709,0.572,57.219,123.375,146.406
I (478766) gaga.wake: [A],477943,1.178,0.178,0.744,-0.701,0.586,115.094,133.062,153.750
I (478777) gaga.wake: [A],477954,1.130,0.130,0.664,-0.692,0.597,169.844,142.625,159.500
I (478788) gaga.wake: [A],477965,1.181,0.181,0.636,-0.745,0.658,208.812,145.969,153.906
I (478799) gaga.wake: [A],477976,1.233,0.233,0.591,-0.795,0.734,251.781,148.938,148.281
I (478810) gaga.wake: [A],477987,1.257,0.257,0.522,-0.818,0.800,284.438,151.875,142.969
I (478821) gaga.wake: [A],477998,1.223,0.223,0.433,-0.780,0.837,299.344,155.062,137.125
I (478832) gaga.wake: [A],478009,1.124,0.124,0.349,-0.691,0.815,295.312,169.062,136.281
I (478843) gaga.wake: [A],478020,1.029,0.029,0.271,-0.600,0.791,274.812,192.250,131.656
I (478854) gaga.wake: [A],478031,0.945,0.055,0.188,-0.529,0.760,246.812,214.188,120.281
I (478865) gaga.wake: [A],478042,0.886,0.114,0.122,-0.483,0.733,220.250,221.594,109.844
I (478876) gaga.wake: [A],478053,0.837,0.163,0.037,-0.445,0.708,205.469,222.094,108.562
I (478887) gaga.wake: [A],478064,0.821,0.179,-0.035,-0.428,0.700,194.031,217.500,115.906
I (478898) gaga.wake: [A],478075,0.831,0.169,-0.089,-0.412,0.716,189.031,193.469,120.719
I (478909) gaga.wake: [A],478086,0.844,0.156,-0.140,-0.396,0.732,184.781,150.875,113.625
I (478920) gaga.wake: [A],478097,0.861,0.139,-0.171,-0.380,0.753,176.750,99.375,100.875
I (478931) gaga.wake: [A],478108,0.864,0.136,-0.195,-0.359,0.761,159.094,56.000,83.656
I (478942) gaga.wake: [A],478119,0.820,0.180,-0.145,-0.322,0.741,131.875,29.312,63.469
I (478953) gaga.wake: [A],478130,0.795,0.205,-0.103,-0.277,0.738,102.500,21.062,37.312
I (478964) gaga.wake: [A],478141,0.788,0.212,-0.067,-0.265,0.739,59.750,25.969,0.656
I (478975) gaga.wake: [A],478152,0.803,0.197,-0.060,-0.277,0.751,20.625,32.688,-22.312
I (478986) gaga.wake: [A],478163,0.815,0.185,-0.039,-0.291,0.760,-6.938,28.844,-28.812
I (478997) gaga.wake: [A],478174,0.844,0.156,0.000,-0.305,0.787,-24.156,10.406,-31.156
I (479008) gaga.wake: [A],478185,0.876,0.124,0.046,-0.320,0.814,-35.000,-18.188,-34.781
I (479019) gaga.wake: [A],478196,0.906,0.094,0.075,-0.337,0.838,-39.875,-50.156,-35.625
I (479030) gaga.wake: [A],478207,0.936,0.064,0.115,-0.359,0.857,-41.406,-70.406,-30.312
I (479041) gaga.wake: [A],478218,0.965,0.035,0.152,-0.376,0.876,-41.562,-83.031,-18.781
I (479052) gaga.wake: [A],478229,0.932,0.068,0.214,-0.355,0.836,-39.250,-90.375,-8.812
I (479063) gaga.wake: [A],478240,0.932,0.068,0.278,-0.344,0.820,-36.906,-79.969,-7.938
I (479074) gaga.wake: [A],478251,0.958,0.042,0.317,-0.357,0.830,-31.312,-64.062,-13.281
I (479085) gaga.wake: [A],478262,0.979,0.021,0.336,-0.380,0.837,-17.094,-56.188,-17.719
I (479096) gaga.wake: [A],478273,1.021,0.021,0.350,-0.398,0.872,5.062,-53.625,-13.594
I (479107) gaga.wake: [A],478284,1.023,0.023,0.374,-0.414,0.857,24.844,-52.375,-5.094
I (479118) gaga.wake: [A],478295,1.028,0.028,0.402,-0.414,0.851,47.531,-46.906,5.438
I (479129) gaga.wake: [A],478306,1.040,0.040,0.423,-0.413,0.856,63.844,-35.688,15.031
I (479140) gaga.wake: [A],478317,1.031,0.031,0.443,-0.397,0.842,75.531,-22.156,20.406
I (479151) gaga.wake: [A],478328,1.015,0.015,0.462,-0.376,0.822,83.062,-5.438,21.312
I (479162) gaga.wake: [A],478339,1.015,0.015,0.468,-0.373,0.820,90.906,9.469,25.250
I (479173) gaga.wake: [A],478350,1.012,0.012,0.468,-0.372,0.816,99.969,17.219,34.906
I (479184) gaga.wake: [A],478361,0.992,0.008,0.467,-0.357,0.799,107.656,20.250,54.094
I (479195) gaga.wake: [A],478372,0.963,0.037,0.451,-0.340,0.780,115.188,22.844,61.969
I (479206) gaga.wake: [A],478383,0.942,0.058,0.438,-0.329,0.766,119.438,22.250,76.812
I (479217) gaga.wake: [A],478394,0.953,0.047,0.430,-0.338,0.781,116.625,17.125,91.656
I (479228) gaga.wake: [A],478405,0.995,0.005,0.411,-0.372,0.827,105.594,8.094,105.562
I (479239) gaga.wake: [A],478416,1.035,0.035,0.396,-0.405,0.866,87.500,-8.719,119.031
I (479250) gaga.wake: [A],478427,1.053,0.053,0.389,-0.421,0.884,64.000,-21.031,130.281
I (479261) gaga.wake: [A],478438,1.040,0.040,0.375,-0.415,0.877,42.688,-19.375,132.781
I (479272) gaga.wake: [A],478449,0.993,0.007,0.348,-0.403,0.839,21.500,-11.344,129.406
I (479283) gaga.wake: [A],478460,0.955,0.045,0.315,-0.401,0.807,12.406,3.875,121.875
I (479294) gaga.wake: [A],478471,0.911,0.089,0.282,-0.393,0.771,18.438,19.969,115.656
I (479305) gaga.wake: [A],478482,0.868,0.132,0.249,-0.387,0.736,39.938,36.406,109.094
I (479316) gaga.wake: [A],478493,0.861,0.139,0.213,-0.396,0.735,72.031,41.594,101.281
I (479327) gaga.wake: [A],478504,0.900,0.100,0.179,-0.429,0.771,108.750,30.125,92.562
I (479338) gaga.wake: [A],478515,0.933,0.067,0.163,-0.444,0.804,139.094,12.094,85.812
I (479349) gaga.wake: [A],478526,0.944,0.056,0.157,-0.438,0.822,151.562,-4.312,80.312
I (479360) gaga.wake: [A],478537,0.953,0.047,0.174,-0.412,0.841,145.531,-15.656,66.656
I (479371) gaga.wake: [A],478548,0.978,0.022,0.189,-0.399,0.873,115.844,-14.938,45.906
I (479382) gaga.wake: [A],478559,1.011,0.011,0.189,-0.408,0.906,73.438,-18.500,26.562
I (479393) gaga.wake: [A],478570,1.046,0.046,0.203,-0.425,0.934,25.000,-28.094,16.469
I (479404) gaga.wake: [A],478581,1.078,0.078,0.237,-0.434,0.958,-23.344,-35.688,10.906
I (479415) gaga.wake: [A],478592,1.096,0.096,0.269,-0.442,0.967,-65.875,-43.719,-0.625
I (479426) gaga.wake: [A],478603,1.111,0.111,0.300,-0.454,0.968,-92.906,-49.031,-11.344
I (479437) gaga.wake: [A],478614,1.120,0.120,0.333,-0.470,0.961,-111.969,-51.000,-20.250
I (479448) gaga.wake: [A],478625,1.119,0.119,0.369,-0.476,0.943,-112.906,-45.875,-29.188
I (479459) gaga.wake: [A],478636,1.120,0.120,0.405,-0.480,0.927,-98.406,-33.781,-39.562
I (479470) gaga.wake: [A],478647,1.140,0.140,0.432,-0.487,0.936,-72.062,-22.125,-50.031
I (479481) gaga.wake: [A],478658,1.147,0.147,0.448,-0.494,0.933,-36.531,-14.625,-58.844
I (479492) gaga.wake: [A],478669,1.144,0.144,0.459,-0.491,0.926,0.781,-10.594,-64.562
I (479503) gaga.wake: [A],478680,1.136,0.136,0.476,-0.469,0.919,25.188,-8.156,-66.438
I (479514) gaga.wake: [A],478691,1.114,0.114,0.490,-0.433,0.902,43.906,-5.250,-67.250
I (479525) gaga.wake: [A],478702,1.100,0.100,0.505,-0.402,0.891,45.500,1.188,-65.344
I (479536) gaga.wake: [A],478713,1.090,0.090,0.509,-0.383,0.885,33.438,8.312,-60.062
I (479547) gaga.wake: [A],478724,1.081,0.081,0.508,-0.369,0.880,12.594,12.188,-50.719
I (479558) gaga.wake: [A],478735,1.086,0.086,0.507,-0.362,0.889,-13.844,14.531,-40.156
I (479569) gaga.wake: [A],478746,1.084,0.084,0.493,-0.364,0.894,-42.188,9.281,-29.406
I (479580) gaga.wake: [A],478757,1.091,0.091,0.490,-0.375,0.899,-62.312,1.625,-21.469
I (479591) gaga.wake: [A],478768,1.098,0.098,0.483,-0.388,0.906,-80.875,-9.719,-11.344
I (479602) gaga.wake: [A],478779,1.087,0.087,0.477,-0.389,0.896,-93.969,-17.969,-6.438
I (479613) gaga.wake: [A],478790,1.081,0.081,0.469,-0.397,0.889,-101.125,-20.812,-6.938
I (479624) gaga.wake: [A],478801,1.083,0.083,0.460,-0.416,0.887,-99.469,-17.000,-9.281
I (479635) gaga.wake: [A],478812,1.084,0.084,0.447,-0.429,0.889,-88.656,-8.406,-11.250
I (479646) gaga.wake: [A],478823,1.092,0.092,0.440,-0.441,0.897,-71.812,2.156,-14.000
I (479657) gaga.wake: [A],478834,1.117,0.117,0.432,-0.466,0.919,-56.281,5.156,-19.562
I (479668) gaga.wake: [A],478845,1.155,0.155,0.429,-0.491,0.953,-36.812,2.000,-28.625
I (479679) gaga.wake: [A],478856,1.169,0.169,0.420,-0.506,0.967,-19.531,-2.781,-33.375
I (479690) gaga.wake: [A],478867,1.168,0.168,0.416,-0.503,0.968,-13.062,-2.969,-32.406
I (479701) gaga.wake: [A],478878,1.161,0.161,0.418,-0.485,0.968,-18.906,6.469,-31.812
I (479712) gaga.wake: [A],478889,1.132,0.132,0.413,-0.464,0.946,-33.656,25.938,-35.219
I (479723) gaga.wake: [A],478900,1.096,0.096,0.398,-0.443,0.920,-47.938,49.781,-42.000
I (479734) gaga.wake: [A],478911,1.066,0.066,0.367,-0.435,0.902,-51.156,64.000,-47.312
I (479745) gaga.wake: [A],478922,1.043,0.043,0.342,-0.429,0.887,-43.375,74.812,-49.188
I (479756) gaga.wake: [A],478933,1.008,0.008,0.312,-0.414,0.864,-24.062,78.344,-47.875
I (479767) gaga.wake: [A],478944,0.982,0.018,0.286,-0.396,0.852,-1.281,74.344,-46.500
I (479778) gaga.wake: [A],478955,0.972,0.028,0.264,-0.385,0.853,17.250,64.719,-46.062
I (479789) gaga.wake: [A],478966,0.974,0.026,0.251,-0.377,0.862,24.219,52.969,-44.625
I (479800) gaga.wake: [A],478977,1.000,0.000,0.241,-0.378,0.894,16.938,38.094,-43.844
I (479811) gaga.wake: [A],478988,1.007,0.007,0.235,-0.372,0.905,-6.438,21.156,-42.625
I (479822) gaga.wake: [A],478999,1.005,0.005,0.223,-0.370,0.908,-27.188,9.312,-40.625
I (479833) gaga.wake: [A],479010,1.009,0.009,0.218,-0.371,0.913,-59.656,-2.469,-34.938
I (479844) gaga.wake: [A],479021,1.025,0.025,0.220,-0.382,0.925,-93.594,-10.438,-29.219
I (479855) gaga.wake: [A],479032,1.049,0.049,0.227,-0.399,0.943,-123.812,-13.781,-26.750
I (479866) gaga.wake: [A],479043,1.090,0.090,0.235,-0.431,0.973,-145.094,-17.438,-27.812
I (479877) gaga.wake: [A],479054,1.118,0.118,0.249,-0.458,0.989,-152.969,-19.750,-32.375
I (479888) gaga.wake: [A],479065,1.119,0.119,0.261,-0.469,0.982,-147.469,-12.906,-37.812
I (479899) gaga.wake: [A],479076,3.621,2.621,1.199,-1.760,2.928,120.188,130.031,-60.406
I (479910) gaga.wake: [A],479087,0.993,0.007,0.274,-0.301,0.906,201.312,116.438,-111.562
I (479921) gaga.wake: [A],479098,1.017,0.017,0.279,-0.315,0.926,152.156,119.938,-145.094
I (479932) gaga.wake: [A],479109,1.060,0.060,0.213,-0.347,0.979,91.719,111.250,-131.031
I (479943) gaga.wake: [A],479120,0.982,0.018,0.187,-0.290,0.919,36.094,60.688,-91.844
I (479954) gaga.wake: [A],479131,0.932,0.068,0.230,-0.215,0.877,-29.500,25.750,-61.375
I (479965) gaga.wake: [A],479142,0.821,0.179,0.238,-0.130,0.775,68.719,55.094,-79.281
I (479976) gaga.wake: [A],479153,1.120,0.120,0.312,-0.215,1.054,78.656,80.281,-95.906
I (479987) gaga.wake: [A],479164,1.148,0.148,0.294,-0.227,1.086,99.125,98.281,-103.688
I (479998) gaga.wake: [A],479175,1.103,0.103,0.253,-0.197,1.055,102.094,86.031,-91.219
I (480009) gaga.wake: [A],479186,1.042,0.042,0.232,-0.144,1.006,121.469,77.094,-77.406
I (480020) gaga.wake: [A],479197,1.165,0.165,0.273,-0.147,1.123,127.406,64.844,-69.594
I (480031) gaga.wake: [A],479208,1.075,0.075,0.229,-0.087,1.047,133.906,54.812,-65.375
I (480042) gaga.wake: [A],479219,1.005,0.005,0.217,-0.047,0.980,129.062,52.969,-54.906
I (480053) gaga.wake: [A],479230,1.203,0.203,0.262,-0.059,1.173,88.531,64.250,-43.094
I (480064) gaga.wake: [A],479241,1.378,0.378,0.284,-0.085,1.345,40.969,76.438,-27.344
I (480075) gaga.wake: [A],479252,0.662,0.338,0.111,0.049,0.651,-4.938,71.969,-16.750
I (480086) gaga.wake: [A],479263,1.002,0.002,0.169,-0.069,0.985,-117.719,22.125,9.281
I (480097) gaga.wake: [A],479274,1.548,0.548,0.239,-0.186,1.518,50.781,50.531,9.375
I (480108) gaga.wake: [A],479285,1.087,0.087,0.132,-0.044,1.078,122.719,37.000,5.625
I (480119) gaga.wake: [A],479296,1.090,0.090,0.132,-0.031,1.081,137.438,33.438,2.719
I (480130) gaga.wake: [A],479307,1.191,0.191,0.082,-0.003,1.188,130.312,3.594,5.125
I (480141) gaga.wake: [A],479318,1.281,0.281,0.076,0.006,1.279,87.625,-55.438,21.344
I (480152) gaga.wake: [A],479329,1.253,0.253,0.094,0.023,1.249,-7.469,-113.750,52.562
I (480163) gaga.wake: [A],479340,1.197,0.197,0.144,0.018,1.188,-128.750,-134.344,83.156
I (480174) gaga.wake: [A],479351,1.176,0.176,0.196,-0.019,1.159,-241.000,-131.969,93.094
I (480185) gaga.wake: [A],479362,1.153,0.153,0.224,-0.084,1.128,-319.000,-122.312,84.094
I (480196) gaga.wake: [A],479373,1.179,0.179,0.216,-0.175,1.146,-359.125,-113.844,70.438
I (480207) gaga.wake: [A],479384,1.153,0.153,0.236,-0.248,1.101,-375.469,-119.719,61.531
I (480218) gaga.wake: [A],479395,1.083,0.083,0.232,-0.311,1.011,-362.719,-129.031,59.219
I (480229) gaga.wake: [A],479406,1.103,0.103,0.269,-0.374,1.002,-315.312,-131.312,51.938
I (480240) gaga.wake: [A],479417,1.112,0.112,0.307,-0.408,0.987,-230.594,-123.625,32.219
I (480251) gaga.wake: [A],479428,1.125,0.125,0.338,-0.437,0.980,-125.250,-97.656,7.812
I (480262) gaga.wake: [A],479439,1.119,0.119,0.354,-0.448,0.963,-10.969,-51.250,-10.750
I (480273) gaga.wake: [A],479450,1.095,0.095,0.353,-0.433,0.941,97.875,4.688,-20.812
I (480284) gaga.wake: [A],479461,1.067,0.067,0.357,-0.397,0.924,170.094,62.688,-28.875
I (480295) gaga.wake: [A],479472,1.032,0.032,0.352,-0.342,0.908,231.688,102.594,-39.688
I (480306) gaga.wake: [A],479483,0.998,0.002,0.325,-0.299,0.895,264.656,133.094,-52.719
I (480317) gaga.wake: [A],479494,0.968,0.032,0.288,-0.256,0.887,272.906,137.219,-54.750
I (480328) gaga.wake: [A],479505,0.932,0.068,0.256,-0.205,0.872,255.844,120.000,-42.219
I (480339) gaga.wake: [A],479516,0.895,0.105,0.238,-0.151,0.849,212.406,88.844,-22.000
I (480350) gaga.wake: [A],479527,0.873,0.127,0.226,-0.117,0.835,147.344,51.062,-0.781
I (480361) gaga.wake: [A],479538,0.860,0.140,0.222,-0.099,0.824,69.938,18.469,24.156
I (480372) gaga.wake: [A],479549,0.852,0.148,0.225,-0.091,0.817,3.844,-1.312,45.094
I (480383) gaga.wake: [A],479560,0.865,0.135,0.234,-0.100,0.827,-75.750,-22.969,65.344
I (480394) gaga.wake: [A],479571,0.892,0.108,0.246,-0.139,0.846,-138.969,-45.125,76.812
I (480405) gaga.wake: [A],479582,0.936,0.064,0.256,-0.193,0.879,-173.156,-67.219,86.625
I (480416) gaga.wake: [A],479593,0.983,0.017,0.271,-0.250,0.911,-177.031,-89.406,95.281
I (480427) gaga.wake: [A],479604,1.039,0.039,0.296,-0.304,0.948,-157.812,-102.156,98.312
I (480438) gaga.wake: [A],479615,1.083,0.083,0.319,-0.347,0.975,-121.281,-102.312,94.688
I (480449) gaga.wake: [A],479626,1.138,0.138,0.348,-0.395,1.009,-84.000,-92.938,87.094
I (480460) gaga.wake: [A],479637,1.191,0.191,0.369,-0.434,1.046,-30.688,-69.594,73.406
I (480471) gaga.wake: [A],479648,1.194,0.194,0.374,-0.444,1.043,22.531,-32.281,58.281
I (480482) gaga.wake: [A],479659,1.170,0.170,0.370,-0.433,1.022,70.875,14.156,43.406
I (480493) gaga.wake: [A],479670,1.137,0.137,0.355,-0.410,1.000,111.125,64.469,27.406
I (480504) gaga.wake: [A],479681,1.001,0.001,0.311,-0.325,0.894,223.000,131.000,2.031
I (480515) gaga.wake: [A],479692,1.024,0.024,0.286,-0.322,0.929,229.906,150.500,-18.531
I (480526) gaga.wake: [A],479703,1.028,0.028,0.241,-0.311,0.950,228.312,150.375,-18.406
I (480537) gaga.wake: [A],479714,0.986,0.014,0.192,-0.280,0.925,215.719,119.188,-3.125
I (480548) gaga.wake: [A],479725,0.937,0.063,0.171,-0.233,0.891,183.281,78.312,17.906
I (480559) gaga.wake: [A],479736,1.016,0.016,0.270,-0.305,0.930,296.469,136.625,26.125
I (480570) gaga.wake: [A],479747,0.785,0.215,0.152,-0.062,0.768,224.719,133.594,11.781
I (480581) gaga.wake: [A],479758,1.373,0.373,0.293,-0.267,1.315,221.156,142.062,-8.062
I (480592) gaga.wake: [A],479769,1.432,0.432,0.257,-0.225,1.391,189.406,146.312,-3.500
I (480603) gaga.wake: [A],479780,1.174,0.174,0.150,-0.154,1.154,171.000,120.500,13.656
I (480614) gaga.wake: [A],479791,1.062,0.062,0.112,-0.095,1.051,163.688,106.656,16.406
I (480625) gaga.wake: [A],479802,1.156,0.156,0.136,-0.072,1.146,151.938,108.438,19.625
I (480636) gaga.wake: [A],479813,1.133,0.133,0.124,-0.034,1.126,104.938,109.750,16.875
I (480647) gaga.wake: [A],479824,0.951,0.049,0.070,0.013,0.948,0.000,110.781,17.188
I (480658) gaga.wake: [A],479835,1.045,0.045,-0.089,-0.055,1.039,-27.438,50.250,18.594
I (480669) gaga.wake: [A],479846,0.989,0.011,0.014,-0.100,0.984,33.688,-16.688,28.375
I (480680) gaga.wake: [A],479857,1.098,0.098,0.092,-0.069,1.092,27.438,-11.219,39.875
I (480691) gaga.wake: [A],479868,1.038,0.038,0.070,-0.072,1.033,-6.344,3.719,35.625
I (480702) gaga.wake: [A],479879,1.099,0.099,0.087,-0.028,1.095,1.844,-1.531,16.875
I (480713) gaga.wake: [A],479890,1.074,0.074,0.067,-0.051,1.071,-6.344,0.781,8.906
I (480724) gaga.wake: [A],479901,1.079,0.079,0.037,-0.079,1.076,-0.094,-3.156,15.906
I (480735) gaga.wake: [A],479912,1.091,0.091,0.032,-0.086,1.087,-4.469,0.594,34.312
I (480746) gaga.wake: [A],479923,1.063,0.063,0.018,-0.075,1.060,4.625,-1.312,48.031
I (480757) gaga.wake: [A],479934,1.070,0.070,0.028,-0.057,1.068,-6.594,1.812,48.969
I (480768) gaga.wake: [A],479945,1.092,0.092,0.063,-0.023,1.090,3.938,0.938,34.281
I (480779) gaga.wake: [A],479956,1.083,0.083,0.083,0.022,1.080,6.375,0.125,-8.250
I (480790) gaga.wake: [A],479967,1.088,0.088,0.022,0.010,1.088,9.750,-2.094,-38.625
I (480801) gaga.wake: [A],479978,1.073,0.073,0.017,0.058,1.071,1.312,0.719,-59.531
I (480812) gaga.wake: [A],479989,1.086,0.086,0.047,0.001,1.085,7.812,-2.500,-68.906
I (480823) gaga.wake: [A],480000,1.086,0.086,0.039,-0.045,1.085,2.500,0.562,-57.281
I (480834) gaga.wake: [A],480011,1.077,0.077,-0.004,-0.018,1.077,1.344,-0.219,-40.562
I (480845) gaga.wake: [A],480022,1.079,0.079,0.031,-0.009,1.078,2.969,0.031,-29.781
I (480856) gaga.wake: [A],480033,1.086,0.086,0.041,0.009,1.085,1.125,1.281,-30.375
I (480867) gaga.wake: [A],480044,1.069,0.069,0.034,0.030,1.068,0.281,2.250,-36.438
I (480878) gaga.wake: [A],480055,1.088,0.088,0.040,0.012,1.087,1.062,2.156,-34.625
I (480889) gaga.wake: [A],480066,1.077,0.077,0.017,-0.019,1.077,3.125,-1.094,-29.031
I (480900) gaga.wake: [A],480077,1.083,0.083,-0.013,-0.036,1.083,3.188,-0.594,-5.719
I (480911) gaga.wake: [A],480088,1.080,0.080,0.022,0.042,1.079,7.531,-3.594,22.781
I (480922) gaga.wake: [A],480099,1.091,0.091,0.010,0.044,1.090,1.281,-0.562,53.375
I (480933) gaga.wake: [A],480110,1.076,0.076,0.041,0.067,1.073,1.906,-0.969,95.438
I (480944) gaga.wake: [A],480121,1.194,0.194,0.023,0.014,1.194,-5.500,3.312,105.625
I (480955) gaga.wake: [A],480132,1.445,0.445,-0.102,-0.019,1.441,22.000,-105.531,92.656
I (480966) gaga.wake: [A],480143,0.922,0.078,0.070,0.021,0.919,0.250,-110.312,95.375
I (480977) gaga.wake: [A],480154,0.969,0.031,0.201,0.030,0.947,-10.281,27.938,91.219
I (480988) gaga.wake: [A],480165,1.115,0.115,0.171,-0.027,1.102,7.219,75.312,92.688
I (480999) gaga.wake: [A],480176,1.000,0.000,0.124,0.027,0.992,10.094,107.500,100.000
I (481010) gaga.wake: [A],480187,1.033,0.033,0.016,-0.144,1.023,1.562,-8.906,85.469
I (481021) gaga.wake: [A],480198,1.086,0.086,-0.003,0.016,1.085,-16.125,-1.500,85.906
I (481032) gaga.wake: [A],480209,1.147,0.147,0.007,0.012,1.146,-10.469,7.531,82.781
I (481043) gaga.wake: [A],480220,1.074,0.074,0.017,-0.016,1.074,7.562,-3.656,74.594
I (481054) gaga.wake: [A],480231,1.074,0.074,0.034,0.012,1.073,-2.406,1.750,64.062
I (481065) gaga.wake: [A],480242,1.094,0.094,0.065,-0.016,1.092,-0.969,2.906,53.812
I (481076) gaga.wake: [A],480253,1.068,0.068,0.055,0.011,1.067,-1.312,4.000,42.531
I (481087) gaga.wake: [A],480264,1.085,0.085,0.032,-0.028,1.084,-1.719,1.344,25.125
I (481098) gaga.wake: [A],480275,1.077,0.077,0.036,0.002,1.076,2.531,0.312,7.594
I (481109) gaga.wake: [A],480286,1.088,0.088,0.026,0.001,1.087,1.562,0.250,-3.688
I (481120) gaga.wake: [A],480297,1.071,0.071,0.042,0.030,1.070,-0.312,2.062,-1.562
I (481131) gaga.wake: [A],480308,1.083,0.083,0.028,-0.002,1.083,-0.688,1.469,-0.375
I (481142) gaga.wake: [A],480319,1.079,0.079,0.036,0.015,1.079,3.312,0.062,-0.594
I (481153) gaga.wake: [A],480330,1.074,0.074,0.037,0.022,1.073,-2.031,2.312,0.312
I (481164) gaga.wake: [A],480341,1.082,0.082,0.032,0.003,1.081,2.094,0.250,-0.250
I (481175) gaga.wake: [A],480352,1.078,0.078,0.038,0.023,1.077,0.625,0.562,0.062
I (481186) gaga.wake: [A],480363,1.083,0.083,0.029,0.009,1.083,-0.062,1.688,0.219
I (481197) gaga.wake: [A],480374,1.080,0.080,0.033,0.015,1.080,1.219,0.906,-0.781
I (481208) gaga.wake: [A],480385,1.080,0.080,0.034,0.014,1.079,0.469,1.219,-0.750
